ELECTION,SPENDERID,SPENDER_NAME,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,FILING,COMMUNICATION_ID,COMMUNICATION_NAME,COMM_DATE,COMM_PURPOSECD,COMM_PURPOSE,COMM_AMNT,CANDID,CANDNAME,OFFICECD,OFFICE_BORO_DISTRICT,ALLOCATION,POSITION
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6082,6/13 FB Ads,6/13/2025,INTAD,Internet - Display/Banner,517,2899,"Mamdani, Zohran K",1,,516.6900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6305,6/17 Emails,6/17/2025,EMAIL,Emails,189,2993,"Cuomo, Andrew M",1,,94.5900,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6305,6/17 Emails,6/17/2025,EMAIL,Emails,189,2899,"Mamdani, Zohran K",1,,94.5800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6385,6/18 Emails,6/18/2025,EMAIL,Emails,307,2993,"Cuomo, Andrew M",1,,153.5800,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6385,6/18 Emails,6/18/2025,EMAIL,Emails,307,2899,"Mamdani, Zohran K",1,,153.5700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6471,6/20 Emails,6/20/2025,EMAIL,Emails,123,2899,"Mamdani, Zohran K",1,,122.5200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6682,6/23 Emails,6/23/2025,EMAIL,Emails,241,2899,"Mamdani, Zohran K",1,,240.5900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,25,6692,6/24 Emails & Text,6/24/2025,EMAIL,Emails,309,2899,"Mamdani, Zohran K",1,,309.3500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,5825,6/9 FB Ads & Email,6/9/2025,EMAIL,Emails,175,2899,"Mamdani, Zohran K",1,,174.9900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6822,7/16-7/18 FB Ads,7/16/2025,INTAD,Internet - Display/Banner,312,2899,"Mamdani, Zohran K",1,,311.8500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,28,6842,7/18 FB Ads,7/18/2025,INTAD,Internet - Display/Banner,130,2899,"Mamdani, Zohran K",1,,130.2600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,30,6838,7/28 Facebook Ads,7/28/2025,INTAD,Internet - Display/Banner,429,2899,"Mamdani, Zohran K",1,,428.5100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6804,7/9 FB Ads,7/9/2025,INTAD,Internet - Display/Banner,473,2899,"Mamdani, Zohran K",1,,473.3300,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,32,6909,8/12 FB Ads & Email,8/12/2025,INTAD,Internet - Display/Banner,118,2899,"Mamdani, Zohran K",1,,117.7200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,33,6910,8/18-8/22 FB Ads,8/18/2025,INTAD,Internet - Display/Banner,392,2899,"Mamdani, Zohran K",1,,392.0900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,7095,8/25 Emails,8/25/2025,EMAIL,Emails,138,2899,"Mamdani, Zohran K",1,,138.3200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6846,8/4 FB Ads,8/4/2025,INTAD,Internet - Display/Banner,138,2899,"Mamdani, Zohran K",1,,138.1600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6908,8/4-8/8 FB Ads & Emails,8/4/2025,INTAD,Internet - Display/Banner,199,2899,"Mamdani, Zohran K",1,,198.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6851,8/7 Emails,8/7/2025,EMAIL,Emails,148,2899,"Mamdani, Zohran K",1,,148.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6929,9/1 FB Ads part 1,9/1/2025,INTAD,Internet - Display/Banner,190,2899,"Mamdani, Zohran K",1,,190.2200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6930,9/1 FB Ads part 2,9/1/2025,INTAD,Internet - Display/Banner,454,2899,"Mamdani, Zohran K",1,,454.0500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6967,9/15 FB & Search Ads,9/15/2025,INTAD,Internet - Display/Banner,450,2899,"Mamdani, Zohran K",1,,449.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6991,9/22 FB & Search Ads,9/22/2025,INTAD,Internet - Display/Banner,211,2899,"Mamdani, Zohran K",1,,211.1600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7020,9/29 Facebook Ads,9/29/2025,INTAD,Internet - Display/Banner,603,2899,"Mamdani, Zohran K",1,,602.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,36,6947,9/8 FB Ads,9/8/2025,INTAD,Internet - Display/Banner,385,2899,"Mamdani, Zohran K",1,,384.8500,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7082,A Few Weeks Left FB Ad,10/6/2025,INTAD,Internet - Display/Banner,279,2899,"Mamdani, Zohran K",1,,279.2100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7163,A Few Weeks Left FB Ad v2,10/14/2025,INTAD,Internet - Display/Banner,961,2899,"Mamdani, Zohran K",1,,960.6300,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7070,A Lot Can Change Text,10/7/2025,TEXT,Text Messages,273,2899,"Mamdani, Zohran K",1,,273.2600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,32,6887,A Whole Lot Text,8/11/2025,TEXT,Text Messages,225,2899,"Mamdani, Zohran K",1,,224.7600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7101,A001,10/16/2025,INTAD,Internet - Display/Banner,10488,2899,"Mamdani, Zohran K",1,,10487.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7102,A002,10/16/2025,INTAD,Internet - Display/Banner,10488,2899,"Mamdani, Zohran K",1,,10487.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7103,A003,10/16/2025,INTAD,Internet - Display/Banner,10488,2899,"Mamdani, Zohran K",1,,10487.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7104,A004,10/16/2025,INTAD,Internet - Display/Banner,10488,2899,"Mamdani, Zohran K",1,,10487.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7105,A005,10/16/2025,INTAD,Internet - Display/Banner,10488,2899,"Mamdani, Zohran K",1,,10487.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7106,A006,10/16/2025,INTAD,Internet - Display/Banner,10488,2899,"Mamdani, Zohran K",1,,10487.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6078,Ad on the Airwaves FB Ad,6/13/2025,INTAD,Internet - Display/Banner,141,2899,"Mamdani, Zohran K",1,,140.6600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6079,Ad on the Airwaves FB Ad v2,6/13/2025,INTAD,Internet - Display/Banner,126,2899,"Mamdani, Zohran K",1,,125.9800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6801,Adams Billionaires FB Ad,7/9/2025,INTAD,Internet - Display/Banner,63,2899,"Mamdani, Zohran K",1,,63.3700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7010,Adams Quit NYC FB Ad,9/29/2025,INTAD,Internet - Display/Banner,151,2899,"Mamdani, Zohran K",1,,150.9100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7011,Adams Quit NYC FB Ad v2,9/29/2025,INTAD,Internet - Display/Banner,433,2899,"Mamdani, Zohran K",1,,433.1200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6436,ADC Billboard Cuomo,6/19/2025,BILLBD,Billboard,2500,2993,"Cuomo, Andrew M",1,,2500.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6435,ADC Billboard Zohran,6/19/2025,BILLBD,Billboard,2500,2899,"Mamdani, Zohran K",1,,2500.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5712,Affordable New York Text,6/8/2025,TEXT,Text Messages,143,2899,"Mamdani, Zohran K",1,,142.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6080,American Name FB Ad,6/13/2025,INTAD,Internet - Display/Banner,282,2899,"Mamdani, Zohran K",1,,282.3200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7377,Anything to Chance Text,10/30/2025,TEXT,Text Messages,338,2899,"Mamdani, Zohran K",1,,337.6200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6315,AOC Banner Ads,6/17/2025,INTAD,Internet - Display/Banner,13000,2899,"Mamdani, Zohran K",1,,13000.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5821,AOC Just Chose a Side Email,6/5/2025,EMAIL,Emails,243,2899,"Mamdani, Zohran K",1,,243.4800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5708,AOC Just Endorsed FB Ad,6/6/2025,INTAD,Internet - Display/Banner,876,2899,"Mamdani, Zohran K",1,,876.0900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5709,AOC Just Endorsed FB Ad v2,6/6/2025,INTAD,Internet - Display/Banner,175,2899,"Mamdani, Zohran K",1,,174.5200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5697,AOC Just Endorsed Text,6/5/2025,TEXT,Text Messages,196,2899,"Mamdani, Zohran K",1,,195.6600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5823,Attack Ads Email,6/6/2025,EMAIL,Emails,130,2899,"Mamdani, Zohran K",1,,129.9400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,36,6941,Bad News Text,9/9/2025,TEXT,Text Messages,7746,2899,"Mamdani, Zohran K",1,,7745.5800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7311,Bad News Text v2,10/27/2025,TEXT,Text Messages,2827,2899,"Mamdani, Zohran K",1,,2827.0600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6384,Bernie Endorsement FB Ad,6/18/2025,INTAD,Internet - Display/Banner,213,2899,"Mamdani, Zohran K",1,,212.9900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6299,Bernie Endorsement Text,6/17/2025,TEXT,Text Messages,185,2899,"Mamdani, Zohran K",1,,185.2200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6802,Bill Ackman FB Ad,7/9/2025,INTAD,Internet - Display/Banner,214,2899,"Mamdani, Zohran K",1,,214.2600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,20,5305,Billionaire Buddies Facebook Ad,5/15/2025,INTAD,Internet - Display/Banner,200,2899,"Mamdani, Zohran K",1,,200.2600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5519,Block Cuomo FB Ad,5/27/2025,INTAD,Internet - Display/Banner,202,2993,"Cuomo, Andrew M",1,,101.2200,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,22,5519,Block Cuomo FB Ad,5/27/2025,INTAD,Internet - Display/Banner,202,2899,"Mamdani, Zohran K",1,,101.2200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6381,Bloomberg Text,6/18/2025,TEXT,Text Messages,189,2993,"Cuomo, Andrew M",1,,94.5600,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6381,Bloomberg Text,6/18/2025,TEXT,Text Messages,189,2899,"Mamdani, Zohran K",1,,94.5600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7422,Bloomberg Text v2,10/31/2025,TEXT,Text Messages,345,2899,"Mamdani, Zohran K",1,,345.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,32,6881,Board is Rigged FB Ad,8/12/2025,INTAD,Internet - Display/Banner,269,2899,"Mamdani, Zohran K",1,,268.8000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6502,Bon Voyage Text,6/22/2025,TEXT,Text Messages,200,2993,"Cuomo, Andrew M",1,,99.9000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6502,Bon Voyage Text,6/22/2025,TEXT,Text Messages,200,2899,"Mamdani, Zohran K",1,,99.9000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7421,Boo Text,10/31/2025,TEXT,Text Messages,342,2899,"Mamdani, Zohran K",1,,342.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,25,6689,Bowman Robocall,6/23/2025,ROBO,Robo Call,6684,2899,"Mamdani, Zohran K",1,,6684.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6879,Breaking News Hearts FB Ad,8/7/2025,INTAD,Internet - Display/Banner,109,2899,"Mamdani, Zohran K",1,,108.7800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7343,Bus Screen FB Ad,10/28/2025,INTAD,Internet - Display/Banner,561,2899,"Mamdani, Zohran K",1,,561.3000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6963,CBS News FB Ad,9/15/2025,INTAD,Internet - Display/Banner,1423,2899,"Mamdani, Zohran K",1,,1422.8700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6297,Clock is Ticking Text,6/17/2025,TEXT,Text Messages,186,2993,"Cuomo, Andrew M",1,,93.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6297,Clock is Ticking Text,6/17/2025,TEXT,Text Messages,186,2899,"Mamdani, Zohran K",1,,93.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,23,5703,Close the Gap Text,6/6/2025,TEXT,Text Messages,146,2899,"Mamdani, Zohran K",1,,146.3400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7424,Complacency Text,11/1/2025,TEXT,Text Messages,337,2899,"Mamdani, Zohran K",1,,337.3800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7019,Cuomo Attack Ads Text,10/5/2025,TEXT,Text Messages,273,2899,"Mamdani, Zohran K",1,,273.0600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6832,Cuomo Relaunches FB Ad,7/21/2025,INTAD,Internet - Display/Banner,134,2993,"Cuomo, Andrew M",1,,66.9900,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6832,Cuomo Relaunches FB Ad,7/21/2025,INTAD,Internet - Display/Banner,134,2899,"Mamdani, Zohran K",1,,67.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7251,Cuomo Surges FB Ad,10/22/2025,INTAD,Internet - Display/Banner,506,2899,"Mamdani, Zohran K",1,,505.9700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7375,Cuomo Surges Text,10/29/2025,TEXT,Text Messages,336,2899,"Mamdani, Zohran K",1,,335.7600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,33,6882,Cuomo to Florida FB Ad,8/22/2025,INTAD,Internet - Display/Banner,583,2899,"Mamdani, Zohran K",1,,583.1100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,32,6888,Cuomo to Florida Text,8/14/2025,TEXT,Text Messages,227,2899,"Mamdani, Zohran K",1,,226.5600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,33,6883,Cuomo Wants a Vacation FB Ad,8/22/2025,INTAD,Internet - Display/Banner,105,2899,"Mamdani, Zohran K",1,,105.3100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6923,Cuomo's AI Bot FB Ad,9/1/2025,INTAD,Internet - Display/Banner,104,2899,"Mamdani, Zohran K",1,,103.5600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6380,Cuomo's Bull Text,6/18/2025,TEXT,Text Messages,189,2993,"Cuomo, Andrew M",1,,94.3800,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6380,Cuomo's Bull Text,6/18/2025,TEXT,Text Messages,189,2899,"Mamdani, Zohran K",1,,94.3800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7453,Cuomo's Covid Corruption Video,10/31/2025,TVADS,Video (TV/Cable),165000,2993,"Cuomo, Andrew M",1,,165000.0000,Oppose
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6871,Cuomo's Resurgence FB Ad,8/4/2025,INTAD,Internet - Display/Banner,4456,2899,"Mamdani, Zohran K",1,,4455.6800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,35,6919,Daily Dose Email,9/2/2025,EMAIL,Emails,652,2899,"Mamdani, Zohran K",1,,651.7600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,37,6983,Daily Dose Email v2,9/19/2025,EMAIL,Emails,119,2899,"Mamdani, Zohran K",1,,118.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7107,Day in the Life Video,10/14/2025,INTVID,Video (Internet),121602,2899,"Mamdani, Zohran K",1,,121602.3000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7108,Day in the Life Video - Spanish,10/16/2025,INTVID,Video (Internet),17500,2899,"Mamdani, Zohran K",1,,17500.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7380,Day in the Life Video - Spanish (TV),10/30/2025,TVADS,Video (TV/Cable),98217,2899,"Mamdani, Zohran K",1,,98216.8200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,5824,Dead Heat Text,6/9/2025,TEXT,Text Messages,14294,2899,"Mamdani, Zohran K",1,,14294.1100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,5826,Dead Heat Text v2,6/9/2025,TEXT,Text Messages,143,2899,"Mamdani, Zohran K",1,,142.5000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7009,Defeat DT's Donors Search Ad,9/29/2025,INTAD,Internet - Display/Banner,6972,2899,"Mamdani, Zohran K",1,,6971.6800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,40,7068,Democratic Leaders Video,10/9/2025,INTVID,Video (Internet),114102,2899,"Mamdani, Zohran K",1,,114102.3000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,30,6848,Did you see this poll Text,8/2/2025,TEXT,Text Messages,227,2899,"Mamdani, Zohran K",1,,226.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7109,Don't Get Pushed Out Video,10/14/2025,INTVID,Video (Internet),124202,2899,"Mamdani, Zohran K",1,,124202.2900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7172,Done Fundraising Text,10/19/2025,TEXT,Text Messages,5290,2899,"Mamdani, Zohran K",1,,5290.4600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6800,DT Threatens FB Ad,7/9/2025,INTAD,Internet - Display/Banner,184,2899,"Mamdani, Zohran K",1,,183.7900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7344,Early Vote Fund FB Ad,10/28/2025,INTAD,Internet - Display/Banner,358,2899,"Mamdani, Zohran K",1,,357.8400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,43,7501,Election Day Text,11/3/2025,TEXT,Text Messages,336,2899,"Mamdani, Zohran K",1,,336.3600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,34,6924,End of Summer Drop FB Ad,9/1/2025,INTAD,Internet - Display/Banner,245,2899,"Mamdani, Zohran K",1,,244.8100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,35,6920,Eric Adams and Curtis Silwa Text,9/4/2025,TEXT,Text Messages,242,2993,"Cuomo, Andrew M",1,,241.9800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,38,6986,Eric Adams Out Text,9/28/2025,TEXT,Text Messages,268,2899,"Mamdani, Zohran K",1,,268.4400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,29,6829,Far from Over Text,7/21/2025,TEXT,Text Messages,229,2899,"Mamdani, Zohran K",1,,228.6600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6798,Fascism FB Ad,7/9/2025,INTAD,Internet - Display/Banner,467,2899,"Mamdani, Zohran K",1,,467.3900,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,27,6799,Fascism FB Ad v2,7/9/2025,INTAD,Internet - Display/Banner,151,2899,"Mamdani, Zohran K",1,,150.5200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,41,7166,Fate of Zohran FB Ad,10/14/2025,INTAD,Internet - Display/Banner,741,2899,"Mamdani, Zohran K",1,,740.9100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7012,Final Stretch FB Ad,10/1/2025,INTAD,Internet - Display/Banner,6441,2899,"Mamdani, Zohran K",1,,6441.3100,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,39,7013,Final Stretch FB Ad v2,10/1/2025,INTAD,Internet - Display/Banner,2846,2899,"Mamdani, Zohran K",1,,2845.7600,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6075,Go Time Text,6/13/2025,TEXT,Text Messages,172,2899,"Mamdani, Zohran K",1,,171.7200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6377,Google Search Ads,6/17/2025,OTHER,Other,7000,2899,"Mamdani, Zohran K",1,,7000.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7354,Gothamist FB Ad,10/29/2025,INTAD,Internet - Display/Banner,405,2899,"Mamdani, Zohran K",1,,405.1400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,42,7265,GOTV - Early Vote Video,10/20/2025,INTVID,Video (Internet),140527,2899,"Mamdani, Zohran K",1,,140527.2700,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,25,6695,GOTV Texts,6/24/2025,TEXT,Text Messages,3272,2899,"Mamdani, Zohran K",1,,3272.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6499,GOTV Video,6/21/2025,INTVID,Video (Internet),150000,2899,"Mamdani, Zohran K",1,,150000.0000,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,PD,6226,Guess Who Text,6/16/2025,TEXT,Text Messages,185,2899,"Mamdani, Zohran K",1,,184.7400,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,GD,7374,Gunning Text,10/29/2025,TEXT,Text Messages,334,2899,"Mamdani, Zohran K",1,,334.3200,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,35,6918,Head to Head Text,9/2/2025,TEXT,Text Messages,242,2899,"Mamdani, Zohran K",1,,241.9800,Support
2025,Z196,New Yorkers for Lower Costs,OTHR,169,Madison Ave,11258,New York,NY,10016,31,6850,Hedge Funder Text,8/8/2025,TEXT,Text Messages,225,2899,"Mamdani, Zohran K",1,,224.8200,Support
